id,name,latitude,longitude,Property Type
3237634150,Punjab National Bank,12.9673021,77.5871125,financial
3237635590,Punjab National Bank,12.9672272,77.5871401,financial
3286297186,Adhishakthi,12.9729868,77.5700133,food service
3292614897,Domino's,12.9730022,77.6173053,food service
3292614929,Citibank,12.9736204,77.6155256,financial
3326702399,Domino's,12.9614307,77.6017099,food service
3361649542,Kavya Sagar,12.9582479,77.6146254,food service
3361712098,Skyye,12.9715333,77.5963921,bar/club
3384450215,Meghana Foods,12.9727468,77.6090075,food service
3391134547,Koti Sri Anjaneya Temple,12.9626153,77.5762859,place of worship
3391135051,Hotel Annakuteera vegetarian,12.962822,77.5764714,food service
3395243169,Koti Dhanvanthri Ganesha Temple,12.962368,77.575774,place of worship
3406380502,Punjab National Bank,12.967159,77.5891728,financial
3455168858,Tattv,12.9709105,77.5975237,food service
3455195744,Fava,12.9722164,77.5961247,bar/club
3455201631,Citibank,12.9718609,77.5957304,financial
3458333999,Smoke House Deli,12.9715104,77.5983259,food service
3458334001,Glass House,12.9698429,77.5973538,food service
3458335906,Bangalore Brew Works,12.9680185,77.6019458,bar/club
3602713244,ICICI Bank,12.9522009,77.5773216,financial
3602728203,Vasavi Temple,12.9510455,77.5770158,place of worship
3652359334,St. Martha's Canteen,12.9701247,77.5866611,food service
3654118467,Shiva Bakery and Juice,12.9680068,77.5918733,food service
3668052825,State Bank of Patialia MID Corporate Branch,12.9660508,77.5864152,financial
3760133043,Yes Bank,12.9729167,77.6172137,financial
3761073062,Karavalli,12.9720694,77.6089097,food service
3761073063,Udupi Park,12.9727364,77.608932,food service
3761073469,Veg Feast,12.9728535,77.6091579,food service
3761074061,State Bank of India,12.9730522,77.6085652,financial
3761074634,Nagarjuna,12.97323,77.609195,food service
3761085750,Down Town Pub,12.9729508,77.6085761,bar/club
3785881931,Axis Bank,12.9733286,77.6167758,financial
3785884026,Chai Point,12.9731918,77.6167348,cafe
3785884274,Corporation Bank,12.9733953,77.6169631,financial
3785905427,State Bank of India,12.9733651,77.6164843,financial
3785906627,Caesars,12.9733842,77.6163899,food service
3785911557,Tamil Nadu Marcantile Bank,12.9734064,77.6163313,financial
3788574611,Golden Bead Montessory School,12.9704001,77.6171095,education
3800281856,Shanti Sagar,12.9735894,77.5783998,food service
3805493606,EXIM Bank;Export-Import Bank of India,12.9721008,77.6184589,financial
3805499875,Canara Bank,12.9723831,77.6184938,financial
3808141555,Shri Maha Muneeshwara Temple,12.9739311,77.6115112,place of worship
3808148855,State Bank of India,12.9741304,77.6095504,financial
3808163238,Chung Wah,12.9740669,77.6092489,food service
3808166496,Dena Bank,12.973822,77.6092447,financial
3808166497,Akshara,12.9735393,77.609322,food service
3808166498,Stir Fry,12.9736021,77.609322,food service
3808169526,Corner House,12.9736712,77.6093156,food service
3808171447,Green Onion,12.9734329,77.6093499,food service
3808171448,Narthaki,12.9733555,77.6093639,bar/club
3808171449,Mehendi,12.9733994,77.6093617,bar/club
3808171450,Udupi Deluxe,12.9732979,77.6093585,food service
3808186286,DCB Bank,12.9739333,77.6123872,financial
3808203218,Art of Delight,12.9733146,77.6092125,food service
3808206692,State Bank of India,12.9731313,77.6080088,financial
3808538485,Kotak,12.9729256,77.6160971,financial
3808553979,Canara Bank,12.9732706,77.6144342,financial
3808553980,Canara Bank,12.9732968,77.6147077,financial
3808553984,HDFC Bank,12.9730752,77.6155935,financial
3808565777,Deutsche Bank,12.9731241,77.6136623,financial
3808565778,Standard Chartered,12.9732234,77.6137669,financial
3808573610,Kotak Mahindra Bank,12.9733488,77.6136783,financial
3808614236,Standard Chartered,12.9728784,77.6138634,financial
3808615938,Punjab National Bank,12.972813,77.6138715,financial
3808617598,Indian Bank,12.972881,77.6139332,financial
3815215351,Baywatch,12.9721037,77.6078626,bar/club
3819250513,Empire,12.9672647,77.6090629,food service
3819328022,Mel's Korner,12.9743703,77.6069754,food service
3820249093,IndusInd Bank,12.9735781,77.6135363,financial
3820249094,Tandoor,12.9736722,77.6131796,food service
3820249100,IndusInd Bank,12.973633,77.6131796,financial
3820249102,Punjab National Bank,12.9736382,77.6131447,financial
3826353777,Canara Bank,12.9650562,77.5897367,financial
3826353778,Karnataka Bank,12.9666245,77.5919645,financial
3826359079,Canara Bank,12.9659821,77.5926315,financial
3844286516,Oriental Bank of Commerce,12.9728526,77.6166019,financial
3862107357,ICICI Bank,12.9677866,77.6002508,financial
3862116512,Chai PPoint,12.9676062,77.5999991,cafe
3862132131,Faasos's,12.9674571,77.5997967,food service
3862569635,Indian Overseas Bank,12.9668801,77.599278,financial
3862580459,Cafe Coffee Day,12.9736889,77.6112977,cafe
4038158089,SodaBottleOpenerWala,12.9706578,77.5975349,food service
4038158090,The Fatty Bao,12.970711,77.5975435,food service
4062007588,Sri Maramma Temple,12.9476948,77.600799,place of worship
4062011906,Bharathi Restaurant,12.9487921,77.6009276,food service
4062011909,Axis Bank,12.9489334,77.6001044,financial
4062014290,State Bank of India,12.9484634,77.5989705,financial
4062014291,Srs English Nursery School,12.9482223,77.5990903,education
4080860480,Siddiqu Kabab Center,12.9631001,77.6057848,food service
4130960995,Government School,12.9615699,77.5804526,education
4151360962,State Bank ATM,12.9664471,77.5945707,financial
4173858166,Meera Delicacy,12.9476142,77.5797544,food service
4209484254,State Bank of India,12.9680202,77.5787717,financial
4236318489,Nanak,12.967557,77.6061228,food service
4292885994,Reliance,12.9581905,77.6169398,education
4294255677,Brigade Dreams,12.9685412,77.606131,food service
4294260125,Chariot,12.9718911,77.6066836,food service
4294260126,Dunkin',12.9720568,77.6067921,food service
4307597444,Twist of Tadka,12.9678797,77.6066222,food service
4307608188,ICICI Bank,12.9728321,77.6111241,financial
4307625972,State Bank of India,12.9655392,77.6028344,financial
4307640439,Presidency University,12.9655881,77.6036377,education
4307663670,State Bank of India,12.965985,77.6043811,financial
4308219751,CSB Bank,12.9740049,77.5794628,financial
4308220071,Bank of Baroda,12.9740685,77.5792924,financial
4314392992,Swathi Deluxe,12.9540891,77.5918797,food service
4314394189,Take a Break,12.9540285,77.5912583,food service
4349307190,Dargah Hazrat Atulla Shah,12.9532485,77.5873773,place of worship
4349307191,RV Public School,12.949108,77.580558,education
4349317390,Anand Bhavan,12.954324,77.5850242,food service
4362780090,Temple,12.9550185,77.5811729,place of worship
4368864093,Fruit xtracts,12.9665145,77.6065215,cafe
4368918389,Corporation Bank,12.9729745,77.5808399,financial
4413510290,CCD,12.969833,77.5775083,cafe
4440837939,Wolfish,12.9743668,77.6071761,food service
4443389075,Citibank,12.9702333,77.6098322,financial
4443512312,Mainland China,12.9739174,77.5702629,food service
4443896277,HSBC,12.9703347,77.6093582,financial
4445171747,Srinidhi Sagar,12.960753,77.575626,food service
4445269296,SLV Corner,12.9483651,77.5685364,food service
4445291691,Cool corner,12.947549,77.5739319,food service
4445799119,Bakery World,12.9488056,77.5743239,food service
4447108639,New Modern Hotel,12.9543124,77.5786901,food service
4455967178,Canteen,12.9712159,77.6038085,food service
4474511491,State Bank of India,12.971335,77.5845467,financial
4542472793,Konark Cafe,12.9672269,77.5996624,food service
4548858194,Shakti Kaliamman Temple,12.9580553,77.6186029,place of worship
4548885791,Dhrowpathiamman Temple,12.9585945,77.6185583,place of worship
4548898589,Nagamman Koil,12.9618069,77.6169696,place of worship
4550578791,Annapurna benne dosa,12.949078,77.5978259,food service
4556945690,Kopas Shack,12.9731181,77.6033382,food service
4558144198,Sri Dakshinamurthy Temple,12.9686437,77.589225,place of worship
4655054151,Allahabad Bank,12.9733363,77.5799372,financial
4718241233,Krispy Kreme,12.9668014,77.6114459,food service
4799194308,Adyar Ananda Bhavan,12.9742651,77.5753347,food service
4843099625,Ambur Dum Biryani,12.956397,77.5921935,food service
4843099627,Sea Pearl,12.9594205,77.5937772,food service
4843099632,Central Bank of India,12.9696922,77.6066419,financial
4843100425,Cambridge School,12.9588237,77.5936181,education
4843100427,Snack dine meet,12.9707396,77.6070806,food service
4843100428,Brigade Prince,12.9689652,77.6064394,food service
4843100430,The Grill house,12.9690922,77.6061839,food service
4843100431,Shangri-la Plaza,12.9728948,77.6070991,food service
4843105721,Rahhams,12.9580965,77.593251,food service
4843116021,Bank of Baroda,12.9578168,77.593057,financial
4843123822,Union Bank of India,12.9584406,77.593372,financial
4843123823,Samsung smartcafe,12.9584582,77.5934393,cafe
4843125822,Parijatha,12.9593625,77.5937351,food service
4843125823,Corporation Bank,12.9679992,77.6007868,financial
4843126321,Axis Bank,12.9604187,77.5941492,financial
4846789723,Driven Cafe,12.9729083,77.6084987,cafe
4847287229,Federal Bank,12.9707944,77.6007269,financial
4847294835,Brigade Garden,12.9731397,77.6074555,food service
4847294839,Axis Bank,12.9656547,77.6018918,financial
4847294841,Tiffany's,12.9598633,77.593474,food service
4847294842,HDFC Bank,12.9580518,77.5928392,financial
4847297822,RBL Bank,12.9683717,77.6016294,financial
4847824923,Bacardi,12.9549365,77.5915735,food service
4847827721,Hotel Revoli,12.9560009,77.5920884,food service
4849094830,Driving school for all types of cars,12.9479719,77.5937414,education
4849108026,Axis Bank,12.9555428,77.5802105,financial
4988321488,Masjid-e-Rahimia,12.9631272,77.594174,place of worship
5061395362,Axis Bank,12.9659404,77.6144089,financial
5168571696,3 Page Bar and Restaurant,12.9711493,77.6057474,bar/club
5168658566,Throwback Pub and Dine,12.9560201,77.6055437,bar/club
5168658572,Axis Bank,12.9647139,77.6056671,financial
5168668873,MS Restaurant,12.9646268,77.6139096,food service
5200633856,Sanctum Pub,12.9654654,77.5989089,bar/club
5229482748,Indian Oil,12.9733161,77.5814121,fuel
5234726029,iStar Cyber Cafe,12.9477827,77.5970683,cafe
5234733420,State Bank of India,12.9483581,77.5972643,financial
5234735116,Karnataka Bank,12.9488127,77.5978542,financial
5234736190,Domino's,12.9486539,77.5977493,food service
5234736819,State Bank of India,12.9485625,77.5976727,financial
5234745850,Sree Subramanya Co-Operative Bank,12.9501743,77.5798156,financial
5261452102,Hotel Shreesagar,12.9744205,77.5708775,food service
5261484918,State Bank of India,12.9743591,77.5711607,financial
5283520150,Maramma Temple,12.9542603,77.5755467,place of worship
5305832614,KFC,12.9480414,77.5689161,food service
5306017405,Baskin-Robbins,12.9480048,77.5699568,food service
5306746590,HDFC Bank,12.9495419,77.5798273,financial
5306746601,Canara Bank,12.9495366,77.580231,financial
5306746603,Koteshwara Co-Op Bank,12.9506391,77.5799219,financial
5306746609,Dev Sagar,12.9508763,77.5777949,food service
5306746611,Chinese Corner,12.9509129,77.5777399,food service
5306746612,Sandwich Hut,12.9509312,77.5777198,food service
5306746617,Sai Fast Food,12.9510815,77.5777084,food service
5306746618,Gurudeva Eating House,12.9509841,77.5778009,food service
5306746619,Swami Bajji Center,12.9510057,77.5777808,food service
5306751724,Arya Vysya Chats,12.9510407,77.5776041,food service
5306751725,Vasavi Mane Thindi,12.9510995,77.5776916,food service
5306751726,Vasavi Dose Camp,12.9511194,77.5776742,food service
5306751727,The Chat Shop,12.9511478,77.5776467,food service
5306751735,Sangameshwara Gulkand & Chats Center,12.9511142,77.5774831,food service
5306751736,Anuradha Snacks,12.9510933,77.5775126,food service
5306751741,Arctic Bites,12.9511952,77.5774603,food service
5306751743,Ramu Tiffin Center,12.9512527,77.5774267,food service
5306751748,By2Coffee,12.9515233,77.5774536,food service
5306751753,Bangarpet Chat Express,12.9512906,77.5772135,food service
5306751756,Annapoorneshwari Hithukida Avare Kendra,12.9516278,77.5773986,food service
5306751757,Vasavi Vaisista Thindi,12.9515978,77.5773999,food service
5306751760,Raghav's Coaching Centre,12.9523571,77.5773644,education
5306751763,Sri Krishna Darshini,12.9524087,77.5773087,food service
5306751768,Kotak Mahindra Bank,12.952479,77.5774381,financial
5358373774,Jalakanteshwara Temple,12.9615738,77.5766408,place of worship
5385728022,Maari Amma Temple,12.9562285,77.5919414,place of worship
5402308121,New Udupi Upahar,12.964262,77.5967957,food service
5423093132,Masjid E A'ala,12.9543375,77.5755417,place of worship
5423106786,Subramanya Swamy Temple,12.9527142,77.5762337,place of worship
5423114340,Jain Temple,12.9517621,77.5750763,place of worship
5462868116,South Canara Coffeehouse,12.9722318,77.5787988,cafe
5765878304,Punjab National Bank,12.9649875,77.5996327,financial
5922608008,Majestic Bar & Restaurant,12.974151,77.5749138,food service
5922608012,Kotak Mahindra Bank,12.9740325,77.5755128,financial
5964506929,Karnataka Bank,12.959495,77.5933412,financial
5983446046,Indira Canteen,12.9675785,77.5871644,food service
5983455178,J&K Bank,12.9631282,77.5891892,financial
5983455179,Gogas,12.9588104,77.5868782,fuel
6246844931,Salvadores,12.973506,77.6113148,food service
6248981887,Vyshali Food Corner,12.9611012,77.5887564,food service
6348761817,GUPHS Arblen,12.96555,77.6061116,education
